user_id,question_id,subject,topic,answer_correct,confidence,time_taken,expected_time,confidence_error,speed_score,fake_confidence,guess_flag,strategy_type
S140,107,DSA,Stack,1,4,3,8.0,0,2.9825,0,0,pattern
S141,82,DSA,Stack,1,4,14,8.0,0,0.6391071428571429,0,0,conceptual
S141,37,DSA,Stack,0,4,8,8.0,4,1.1184375,1,0,pattern
S141,215,DSA,Queue,1,2,10,8.0,0,0.8947499999999999,0,1,mixed
S141,35,DSA,Stack,0,2,13,8.0,2,0.6882692307692307,0,0,mixed
S141,162,DSA,Stack,1,1,12,8.0,0,0.745625,0,1,mixed
S141,65,DSA,Stack,1,3,14,8.0,0,0.6391071428571429,0,0,mixed
S141,57,DSA,Stack,1,3,7,8.0,0,1.2782142857142855,0,0,mixed
S141,166,DSA,Stack,0,2,15,8.0,2,0.5965,0,0,mixed
S141,134,DSA,Stack,1,5,15,8.0,0,0.5965,0,0,conceptual
S141,93,DSA,Stack,0,2,10,8.0,2,0.8947499999999999,0,0,mixed
S142,176,DSA,Queue,1,3,3,8.0,0,2.9825,0,0,mixed
S142,18,DSA,Stack,0,2,5,8.0,2,1.7895,0,0,trial
S142,96,DSA,Stack,0,1,15,8.0,1,0.5965,0,0,mixed
S142,274,DSA,Queue,0,5,10,8.0,5,0.8947499999999999,1,0,pattern
S142,238,DSA,Queue,1,2,7,8.0,0,1.2782142857142855,0,1,mixed
S142,267,DSA,Queue,1,1,13,8.0,0,0.6882692307692307,0,1,mixed
S142,95,DSA,Stack,1,5,11,8.0,0,0.8134090909090909,0,0,conceptual
S142,4,DSA,Stack,0,3,5,,3,1.7895,0,0,trial
S142,275,DSA,Queue,1,1,11,8.0,0,0.8134090909090909,0,1,mixed
S142,162,DSA,Stack,0,3,6,8.0,3,1.49125,0,0,trial
S143,21,DSA,Stack,1,4,9,8.0,0,0.9941666666666666,0,0,mixed
S143,22,DSA,Stack,1,5,12,8.0,0,0.745625,0,0,conceptual
S143,134,DSA,Stack,0,3,4,8.0,3,2.236875,0,0,mixed
S143,190,DSA,Queue,1,3,3,8.0,0,2.9825,0,0,mixed
S143,95,DSA,Stack,0,5,14,8.0,5,0.6391071428571429,1,0,pattern
S143,94,DSA,Stack,1,3,15,8.0,0,0.5965,0,0,mixed
S143,127,DSA,Stack,0,4,3,8.0,4,2.9825,1,0,trial
S143,139,DSA,Stack,1,3,12,8.0,0,0.745625,0,0,mixed
S143,140,DSA,Stack,0,2,10,8.0,2,0.8947499999999999,0,0,mixed
S143,258,DSA,Queue,1,5,10,8.0,0,0.8947499999999999,0,0,conceptual
S144,9,DSA,Stack,1,2,3,,0,2.9825,0,1,mixed
S144,124,DSA,Stack,0,1,15,8.0,1,0.5965,0,0,mixed
S144,208,DSA,Queue,0,1,10,8.0,1,0.8947499999999999,0,0,mixed
S144,156,DSA,Stack,0,1,12,8.0,1,0.745625,0,0,mixed
S144,130,DSA,Stack,1,3,14,8.0,0,0.6391071428571429,0,0,trial
S144,285,DSA,Queue,1,5,15,8.0,0,0.5965,0,0,conceptual
S144,157,DSA,Stack,0,5,9,8.0,5,0.9941666666666666,1,0,pattern
S144,251,DSA,Queue,1,4,7,8.0,0,1.2782142857142855,0,0,mixed
S144,126,DSA,Stack,1,1,14,8.0,0,0.6391071428571429,0,1,mixed
S144,56,DSA,Stack,1,1,13,8.0,0,0.6882692307692307,0,1,mixed
S145,54,DSA,Stack,0,2,8,8.0,2,1.1184375,0,0,mixed
S145,91,DSA,Stack,1,5,15,8.0,0,0.5965,0,0,conceptual
S145,153,DSA,Stack,0,3,8,8.0,3,1.1184375,0,0,pattern
S145,138,DSA,Stack,1,4,6,8.0,0,1.49125,0,0,mixed
S145,48,DSA,Stack,0,5,8,8.0,5,1.1184375,1,0,pattern
S145,129,DSA,Stack,0,5,4,8.0,5,2.236875,1,0,trial
S145,58,DSA,Stack,0,1,10,8.0,1,0.8947499999999999,0,0,mixed
S145,39,DSA,Stack,1,2,7,8.0,0,1.2782142857142855,0,1,mixed
S145,235,DSA,Queue,0,5,14,8.0,5,0.6391071428571429,1,0,pattern
S145,67,DSA,Stack,1,2,3,8.0,0,2.9825,0,1,trial
S146,142,DSA,Stack,1,1,5,8.0,0,1.7895,0,1,mixed
S146,21,DSA,Stack,0,2,4,8.0,2,2.236875,0,0,trial
S146,26,DSA,Stack,0,1,13,8.0,1,0.6882692307692307,0,0,mixed
S146,273,DSA,Queue,1,1,15,8.0,0,0.5965,0,1,mixed
S146,69,DSA,Stack,0,4,11,8.0,4,0.8134090909090909,1,0,pattern
S146,229,DSA,Queue,0,3,15,8.0,3,0.5965,0,0,mixed
S146,285,DSA,Queue,0,3,3,8.0,3,2.9825,0,0,trial
S146,101,DSA,Stack,0,2,3,8.0,2,2.9825,0,0,trial
S146,55,DSA,Stack,1,1,8,8.0,0,1.1184375,0,1,mixed
S146,96,DSA,Stack,1,2,7,8.0,0,1.2782142857142855,0,1,mixed
S147,219,DSA,Queue,1,4,6,8.0,0,1.49125,0,0,mixed
S147,162,DSA,Stack,0,3,13,8.0,3,0.6882692307692307,0,0,mixed
S147,123,DSA,Stack,1,4,5,8.0,0,1.7895,0,0,mixed
S147,42,DSA,Stack,0,3,7,8.0,3,1.2782142857142855,0,0,mixed
S147,173,DSA,Queue,1,1,11,8.0,0,0.8134090909090909,0,1,mixed
S147,60,DSA,Stack,1,4,15,8.0,0,0.5965,0,0,conceptual
S147,132,DSA,Stack,1,5,7,8.0,0,1.2782142857142855,0,0,mixed
S147,259,DSA,Queue,0,1,15,8.0,1,0.5965,0,0,mixed
S147,262,DSA,Queue,0,1,11,8.0,1,0.8134090909090909,0,0,mixed
S147,236,DSA,Queue,0,4,10,8.0,4,0.8947499999999999,1,0,pattern
S148,127,DSA,Stack,0,5,13,8.0,5,0.6882692307692307,1,0,pattern
S148,257,DSA,Queue,0,5,5,8.0,5,1.7895,1,0,trial
S148,31,DSA,Stack,0,2,15,8.0,2,0.5965,0,0,mixed
S148,259,DSA,Queue,0,2,5,8.0,2,1.7895,0,0,trial
S148,69,DSA,Stack,0,4,5,8.0,4,1.7895,1,0,trial
S148,106,DSA,Stack,1,5,6,8.0,0,1.49125,0,0,mixed
S148,178,DSA,Queue,1,1,12,8.0,0,0.745625,0,1,mixed
S148,20,DSA,Stack,1,4,6,8.0,0,1.49125,0,0,mixed
S148,184,DSA,Queue,0,4,10,8.0,4,0.8947499999999999,1,0,trial
S148,190,DSA,Queue,0,4,8,8.0,4,1.1184375,1,0,pattern
S149,117,DSA,Stack,1,5,14,8.0,0,0.6391071428571429,0,0,conceptual
S149,159,DSA,Stack,1,4,12,8.0,0,0.745625,0,0,conceptual
S149,29,DSA,Stack,0,5,12,8.0,5,0.745625,1,0,pattern
S149,70,DSA,Stack,0,5,9,8.0,5,0.9941666666666666,1,0,pattern
S149,64,DSA,Stack,0,5,12,8.0,5,0.745625,1,0,pattern
S149,33,DSA,Stack,0,4,3,8.0,4,2.9825,1,0,trial
S149,272,DSA,Queue,0,5,4,8.0,5,2.236875,1,0,trial
S149,146,DSA,Stack,0,4,6,8.0,4,1.49125,1,0,trial
S149,84,DSA,Stack,1,4,12,8.0,0,0.745625,0,0,conceptual
S149,161,DSA,Stack,0,1,8,8.0,1,1.1184375,0,0,mixed
S150,92,DSA,Stack,0,4,5,8.0,4,1.7895,1,0,trial
S150,206,DSA,Queue,1,2,5,8.0,0,1.7895,0,1,mixed
S150,259,DSA,Queue,0,4,6,8.0,4,1.49125,1,0,trial
S150,251,DSA,Queue,1,3,6,8.0,0,1.49125,0,0,mixed
S150,224,DSA,Queue,1,5,5,8.0,0,1.7895,0,0,mixed
S150,15,DSA,Stack,0,2,15,8.0,2,0.5965,0,0,mixed
S150,107,DSA,Stack,1,2,14,8.0,0,0.6391071428571429,0,1,mixed
S150,30,DSA,Stack,0,1,5,8.0,1,1.7895,0,0,trial
S150,60,DSA,Stack,1,2,14,8.0,0,0.6391071428571429,0,1,mixed
S150,286,DSA,Queue,1,3,10,8.0,0,0.8947499999999999,0,0,mixed
S151,118,DSA,Stack,0,4,13,8.0,4,0.6882692307692307,1,0,pattern
S151,165,DSA,Stack,1,2,15,8.0,0,0.5965,0,1,mixed
S151,89,DSA,Stack,0,4,10,8.0,4,0.8947499999999999,1,0,pattern
S151,123,DSA,Stack,1,1,4,8.0,0,2.236875,0,1,mixed
S151,38,DSA,Stack,1,2,9,8.0,0,0.9941666666666666,0,1,mixed
S151,82,DSA,Stack,1,3,10,8.0,0,0.8947499999999999,0,0,mixed
S151,214,DSA,Queue,1,2,7,8.0,0,1.2782142857142855,0,1,mixed
S151,117,DSA,Stack,0,3,7,8.0,3,1.2782142857142855,0,0,mixed
S151,56,DSA,Stack,1,2,14,8.0,0,0.6391071428571429,0,1,mixed
S151,200,DSA,Queue,1,2,7,8.0,0,1.2782142857142855,0,1,mixed
S152,186,DSA,Queue,1,5,10,8.0,0,0.8947499999999999,0,0,mixed
S152,78,DSA,Stack,0,1,15,8.0,1,0.5965,0,0,mixed
S152,16,DSA,Stack,0,1,8,8.0,1,1.1184375,0,0,mixed
S152,213,DSA,Queue,0,4,13,8.0,4,0.6882692307692307,1,0,pattern
S152,91,DSA,Stack,0,1,13,8.0,1,0.6882692307692307,0,0,mixed
S152,141,DSA,Stack,0,4,5,8.0,4,1.7895,1,0,trial
S152,15,DSA,Stack,0,5,11,8.0,5,0.8134090909090909,1,0,pattern
S152,18,DSA,Stack,0,4,3,8.0,4,2.9825,1,0,trial
S152,219,DSA,Queue,1,2,13,8.0,0,0.6882692307692307,0,1,mixed
S152,25,DSA,Stack,0,4,14,8.0,4,0.6391071428571429,1,0,pattern
S153,25,DSA,Stack,0,2,7,8.0,2,1.2782142857142855,0,0,mixed
S153,203,DSA,Queue,1,1,11,8.0,0,0.8134090909090909,0,1,mixed
S153,40,DSA,Stack,0,2,12,8.0,2,0.745625,0,0,mixed
S153,174,DSA,Queue,1,3,9,8.0,0,0.9941666666666666,0,0,mixed
S153,158,DSA,Stack,0,1,4,8.0,1,2.236875,0,0,trial
S153,194,DSA,Queue,0,2,14,8.0,2,0.6391071428571429,0,0,mixed
S153,184,DSA,Queue,1,5,3,8.0,0,2.9825,0,0,mixed
S153,286,DSA,Queue,0,5,13,8.0,5,0.6882692307692307,1,0,pattern
S153,277,DSA,Queue,1,4,8,8.0,0,1.1184375,0,0,mixed
S153,173,DSA,Queue,0,5,8,8.0,5,1.1184375,1,0,pattern
S154,106,DSA,Stack,1,3,10,8.0,0,0.8947499999999999,0,0,mixed
S154,255,DSA,Queue,1,3,6,8.0,0,1.49125,0,0,mixed
S154,209,DSA,Queue,1,5,3,8.0,0,2.9825,0,0,mixed
S154,63,DSA,Stack,0,4,10,8.0,4,0.8947499999999999,1,0,pattern
S154,28,DSA,Stack,0,5,12,8.0,5,0.745625,1,0,pattern
S154,59,DSA,Stack,0,4,6,8.0,4,1.49125,1,0,trial
S154,5,DSA,Stack,1,5,13,,0,0.6882692307692307,0,0,conceptual
S154,266,DSA,Queue,1,1,3,8.0,0,2.9825,0,1,mixed
S154,138,DSA,Stack,0,3,3,8.0,3,2.9825,0,0,trial
S154,133,DSA,Stack,1,4,12,8.0,0,0.745625,0,0,conceptual
S155,69,DSA,Stack,0,3,14,8.0,3,0.6391071428571429,0,0,mixed
S155,45,DSA,Stack,1,3,3,8.0,0,2.9825,0,0,mixed
S155,153,DSA,Stack,1,1,8,8.0,0,1.1184375,0,1,mixed
S155,188,DSA,Queue,1,2,12,8.0,0,0.745625,0,1,mixed
S155,273,DSA,Queue,0,3,6,8.0,3,1.49125,0,0,trial
S155,161,DSA,Stack,0,1,10,8.0,1,0.8947499999999999,0,0,mixed
S155,116,DSA,Stack,0,1,8,8.0,1,1.1184375,0,0,mixed
S155,73,DSA,Stack,1,4,9,8.0,0,0.9941666666666666,0,0,trial
S155,159,DSA,Stack,1,3,10,8.0,0,0.8947499999999999,0,0,mixed
S155,147,DSA,Stack,0,4,15,8.0,4,0.5965,1,0,pattern
S156,56,DSA,Stack,0,5,10,8.0,5,0.8947499999999999,1,0,pattern
S156,105,DSA,Stack,1,1,14,8.0,0,0.6391071428571429,0,1,mixed
S156,244,DSA,Queue,0,4,11,8.0,4,0.8134090909090909,1,0,conceptual
S156,169,DSA,Stack,1,3,14,8.0,0,0.6391071428571429,0,0,mixed
S156,80,DSA,Stack,0,3,11,8.0,3,0.8134090909090909,0,0,mixed
S156,290,DSA,Queue,1,3,12,8.0,0,0.745625,0,0,mixed
S156,83,DSA,Stack,1,5,13,8.0,0,0.6882692307692307,0,0,conceptual
S156,81,DSA,Stack,0,3,13,8.0,3,0.6882692307692307,0,0,mixed
S156,53,DSA,Stack,0,4,7,8.0,4,1.2782142857142855,1,0,pattern
S156,8,DSA,Stack,0,3,8,,3,1.1184375,0,0,conceptual
S157,46,DSA,Stack,1,4,14,8.0,0,0.6391071428571429,0,0,conceptual
S157,53,DSA,Stack,1,3,10,8.0,0,0.8947499999999999,0,0,mixed
S157,278,DSA,Queue,0,3,14,8.0,3,0.6391071428571429,0,0,trial
S157,103,DSA,Stack,1,2,3,8.0,0,2.9825,0,1,pattern
S157,271,DSA,Queue,0,3,11,8.0,3,0.8134090909090909,0,0,mixed
S157,142,DSA,Stack,1,2,8,8.0,0,1.1184375,0,1,mixed
S157,191,DSA,Queue,0,5,15,8.0,5,0.5965,1,0,pattern
S157,2,DSA,Stack,1,2,5,,0,1.7895,0,1,mixed
S157,138,DSA,Stack,1,4,9,8.0,0,0.9941666666666666,0,0,mixed
S157,114,DSA,Stack,0,1,4,8.0,1,2.236875,0,0,trial
S158,273,DSA,Queue,1,2,6,8.0,0,1.49125,0,1,mixed
S158,240,DSA,Queue,1,5,10,8.0,0,0.8947499999999999,0,0,mixed
S158,135,DSA,Stack,1,5,10,8.0,0,0.8947499999999999,0,0,mixed
S158,36,DSA,Stack,0,1,13,8.0,1,0.6882692307692307,0,0,mixed
S158,186,DSA,Queue,1,4,7,8.0,0,1.2782142857142855,0,0,mixed
S158,241,DSA,Queue,1,4,7,8.0,0,1.2782142857142855,0,0,mixed
S158,132,DSA,Stack,0,5,3,8.0,5,2.9825,1,0,trial
S158,216,DSA,Queue,0,3,10,8.0,3,0.8947499999999999,0,0,mixed
S158,79,DSA,Stack,0,3,8,8.0,3,1.1184375,0,0,trial
S158,126,DSA,Stack,1,4,10,8.0,0,0.8947499999999999,0,0,mixed
S159,152,DSA,Stack,0,1,8,8.0,1,1.1184375,0,0,mixed
S159,258,DSA,Queue,0,3,7,8.0,3,1.2782142857142855,0,0,mixed
S159,74,DSA,Stack,0,5,13,8.0,5,0.6882692307692307,1,0,pattern
S159,86,DSA,Stack,1,3,6,8.0,0,1.49125,0,0,mixed
S159,185,DSA,Queue,0,2,4,8.0,2,2.236875,0,0,trial
S159,161,DSA,Stack,0,4,6,8.0,4,1.49125,1,0,trial
S159,50,DSA,Stack,0,4,14,8.0,4,0.6391071428571429,1,0,pattern
S159,158,DSA,Stack,1,3,11,8.0,0,0.8134090909090909,0,0,mixed
S159,232,DSA,Queue,0,4,9,8.0,4,0.9941666666666666,1,0,pattern
S159,214,DSA,Queue,0,1,4,8.0,1,2.236875,0,0,trial
S160,32,DSA,Stack,1,3,3,8.0,0,2.9825,0,0,mixed
S160,38,DSA,Stack,0,4,8,8.0,4,1.1184375,1,0,pattern
S160,236,DSA,Queue,1,2,10,8.0,0,0.8947499999999999,0,1,mixed
S160,83,DSA,Stack,0,1,14,8.0,1,0.6391071428571429,0,0,mixed
S160,162,DSA,Stack,1,2,4,8.0,0,2.236875,0,1,mixed
S160,73,DSA,Stack,1,3,7,8.0,0,1.2782142857142855,0,0,mixed
S160,284,DSA,Queue,1,5,10,8.0,0,0.8947499999999999,0,0,mixed
S160,241,DSA,Queue,0,3,10,8.0,3,0.8947499999999999,0,0,mixed
S160,272,DSA,Queue,0,2,8,8.0,2,1.1184375,0,0,mixed
S160,252,DSA,Queue,1,1,12,8.0,0,0.745625,0,1,mixed
S161,124,DSA,Stack,1,3,11,8.0,0,0.8134090909090909,0,0,mixed
S161,52,DSA,Stack,1,2,10,8.0,0,0.8947499999999999,0,1,mixed
S161,84,DSA,Stack,0,3,15,8.0,3,0.5965,0,0,mixed
S161,256,DSA,Queue,0,5,6,8.0,5,1.49125,1,0,trial
S161,5,DSA,Stack,1,1,5,,0,1.7895,0,1,mixed
S161,237,DSA,Queue,0,3,3,8.0,3,2.9825,0,0,trial
S161,196,DSA,Queue,0,5,3,8.0,5,2.9825,1,0,trial
S161,235,DSA,Queue,1,1,9,8.0,0,0.9941666666666666,0,1,mixed
S161,272,DSA,Queue,0,5,3,8.0,5,2.9825,1,0,trial
S161,55,DSA,Stack,0,4,5,8.0,4,1.7895,1,0,trial
S162,38,DSA,Stack,0,3,6,8.0,3,1.49125,0,0,trial
S162,17,DSA,Stack,1,4,3,8.0,0,2.9825,0,0,trial
S162,152,DSA,Stack,1,5,10,8.0,0,0.8947499999999999,0,0,trial
S162,161,DSA,Stack,0,5,4,8.0,5,2.236875,1,0,conceptual
S162,131,DSA,Stack,1,5,3,8.0,0,2.9825,0,0,mixed
S162,84,DSA,Stack,1,4,15,8.0,0,0.5965,0,0,conceptual
S162,205,DSA,Queue,0,1,13,8.0,1,0.6882692307692307,0,0,mixed
S162,78,DSA,Stack,0,3,5,8.0,3,1.7895,0,0,trial
S162,16,DSA,Stack,0,5,12,8.0,5,0.745625,1,0,conceptual
S162,252,DSA,Queue,1,1,3,8.0,0,2.9825,0,1,mixed
S163,187,DSA,Queue,1,3,6,8.0,0,1.49125,0,0,mixed
S163,19,DSA,Stack,1,2,7,8.0,0,1.2782142857142855,0,1,mixed
S163,27,DSA,Stack,1,4,10,8.0,0,0.8947499999999999,0,0,mixed
S163,148,DSA,Stack,0,5,3,8.0,5,2.9825,1,0,trial
S163,270,DSA,Queue,1,1,14,8.0,0,0.6391071428571429,0,1,mixed
S163,177,DSA,Queue,0,3,15,8.0,3,0.5965,0,0,mixed
S163,275,DSA,Queue,0,5,8,8.0,5,1.1184375,1,0,pattern
S163,238,DSA,Queue,0,3,7,8.0,3,1.2782142857142855,0,0,mixed
S163,160,DSA,Stack,1,2,9,8.0,0,0.9941666666666666,0,1,mixed
S163,154,DSA,Stack,1,1,7,8.0,0,1.2782142857142855,0,1,mixed
S164,178,DSA,Queue,1,3,12,8.0,0,0.745625,0,0,mixed
S164,264,DSA,Queue,0,4,13,8.0,4,0.6882692307692307,1,0,pattern
S164,8,DSA,Stack,1,5,9,,0,0.9941666666666666,0,0,mixed
S164,165,DSA,Stack,1,3,13,8.0,0,0.6882692307692307,0,0,mixed
S164,205,DSA,Queue,1,4,14,8.0,0,0.6391071428571429,0,0,conceptual
S164,246,DSA,Queue,0,3,7,8.0,3,1.2782142857142855,0,0,mixed
S164,14,DSA,Stack,0,2,7,8.0,2,1.2782142857142855,0,0,mixed
S164,133,DSA,Stack,1,4,12,8.0,0,0.745625,0,0,conceptual
S164,176,DSA,Queue,0,3,3,8.0,3,2.9825,0,0,trial
S164,220,DSA,Queue,0,1,10,8.0,1,0.8947499999999999,0,0,mixed
S165,140,DSA,Stack,0,3,15,8.0,3,0.5965,0,0,mixed
S165,237,DSA,Queue,0,1,7,8.0,1,1.2782142857142855,0,0,conceptual
S165,42,DSA,Stack,0,3,14,8.0,3,0.6391071428571429,0,0,mixed
S165,53,DSA,Stack,1,2,9,8.0,0,0.9941666666666666,0,1,mixed
S165,28,DSA,Stack,1,3,7,8.0,0,1.2782142857142855,0,0,mixed
S165,185,DSA,Queue,0,1,15,8.0,1,0.5965,0,0,mixed
S165,84,DSA,Stack,0,5,8,8.0,5,1.1184375,1,0,pattern
S165,78,DSA,Stack,0,1,10,8.0,1,0.8947499999999999,0,0,mixed
S165,195,DSA,Queue,0,4,3,8.0,4,2.9825,1,0,trial
S165,132,DSA,Stack,1,1,15,8.0,0,0.5965,0,1,mixed
S166,89,DSA,Stack,0,3,10,8.0,3,0.8947499999999999,0,0,mixed
S166,116,DSA,Stack,1,3,15,8.0,0,0.5965,0,0,mixed
S166,198,DSA,Queue,0,5,8,8.0,5,1.1184375,1,0,pattern
S166,24,DSA,Stack,0,3,3,8.0,3,2.9825,0,0,trial
S166,243,DSA,Queue,0,3,14,8.0,3,0.6391071428571429,0,0,mixed
S166,158,DSA,Stack,1,4,5,8.0,0,1.7895,0,0,mixed
S166,90,DSA,Stack,0,3,6,8.0,3,1.49125,0,0,trial
S166,95,DSA,Stack,0,3,15,8.0,3,0.5965,0,0,mixed
S166,240,DSA,Queue,0,3,14,8.0,3,0.6391071428571429,0,0,mixed
S166,238,DSA,Queue,1,3,4,8.0,0,2.236875,0,0,mixed
S167,100,DSA,Stack,0,4,15,8.0,4,0.5965,1,0,pattern
S167,258,DSA,Queue,0,3,6,8.0,3,1.49125,0,0,trial
S167,41,DSA,Stack,1,1,13,8.0,0,0.6882692307692307,0,1,mixed
S167,224,DSA,Queue,0,3,11,8.0,3,0.8134090909090909,0,0,mixed
S167,115,DSA,Stack,1,3,3,8.0,0,2.9825,0,0,mixed
S167,274,DSA,Queue,1,2,10,8.0,0,0.8947499999999999,0,1,mixed
S167,78,DSA,Stack,1,4,14,8.0,0,0.6391071428571429,0,0,conceptual
S167,246,DSA,Queue,0,1,5,8.0,1,1.7895,0,0,trial
S167,223,DSA,Queue,1,3,13,8.0,0,0.6882692307692307,0,0,mixed
S167,10,DSA,Stack,0,4,12,,4,0.745625,1,0,pattern
S168,268,DSA,Queue,0,4,15,8.0,4,0.5965,1,0,pattern
S168,269,DSA,Queue,1,4,10,8.0,0,0.8947499999999999,0,0,mixed
S168,118,DSA,Stack,1,2,12,8.0,0,0.745625,0,1,mixed
S168,137,DSA,Stack,0,1,5,8.0,1,1.7895,0,0,trial
S168,198,DSA,Queue,0,2,15,8.0,2,0.5965,0,0,mixed
S168,286,DSA,Queue,0,3,15,8.0,3,0.5965,0,0,mixed
S168,27,DSA,Stack,0,4,13,8.0,4,0.6882692307692307,1,0,pattern
S168,78,DSA,Stack,1,5,8,8.0,0,1.1184375,0,0,mixed
S168,76,DSA,Stack,0,5,13,8.0,5,0.6882692307692307,1,0,pattern
S168,12,DSA,Stack,1,4,10,8.0,0,0.8947499999999999,0,0,trial
S169,260,DSA,Queue,0,5,15,8.0,5,0.5965,1,0,pattern
S169,147,DSA,Stack,1,2,5,8.0,0,1.7895,0,1,mixed
S169,1,DSA,Stack,0,3,5,6.0,3,1.7895,0,0,trial
S169,46,DSA,Stack,0,3,11,8.0,3,0.8134090909090909,0,0,mixed
S169,242,DSA,Queue,0,3,11,8.0,3,0.8134090909090909,0,0,pattern
S169,119,DSA,Stack,0,4,15,8.0,4,0.5965,1,0,pattern
S169,48,DSA,Stack,0,4,15,8.0,4,0.5965,1,0,pattern
S169,264,DSA,Queue,0,5,3,8.0,5,2.9825,1,0,trial
S169,26,DSA,Stack,0,4,11,8.0,4,0.8134090909090909,1,0,pattern
S169,148,DSA,Stack,1,4,8,8.0,0,1.1184375,0,0,conceptual
S170,226,DSA,Queue,0,2,8,8.0,2,1.1184375,0,0,mixed
S170,222,DSA,Queue,0,2,8,8.0,2,1.1184375,0,0,mixed
S170,213,DSA,Queue,0,1,15,8.0,1,0.5965,0,0,mixed
S170,10,DSA,Stack,1,2,10,,0,0.8947499999999999,0,1,mixed
S170,263,DSA,Queue,1,5,6,8.0,0,1.49125,0,0,mixed
S170,23,DSA,Stack,1,3,9,8.0,0,0.9941666666666666,0,0,conceptual
S170,68,DSA,Stack,0,2,15,8.0,2,0.5965,0,0,mixed
S170,278,DSA,Queue,1,4,13,8.0,0,0.6882692307692307,0,0,conceptual
S170,42,DSA,Stack,0,5,4,8.0,5,2.236875,1,0,trial
S170,273,DSA,Queue,1,3,15,8.0,0,0.5965,0,0,mixed
S171,24,DSA,Stack,0,3,11,8.0,3,0.8134090909090909,0,0,mixed
S171,253,DSA,Queue,0,2,13,8.0,2,0.6882692307692307,0,0,mixed
S171,48,DSA,Stack,0,4,13,8.0,4,0.6882692307692307,1,0,trial
S171,121,DSA,Stack,0,4,10,8.0,4,0.8947499999999999,1,0,pattern
S171,104,DSA,Stack,1,3,7,8.0,0,1.2782142857142855,0,0,mixed
S171,250,DSA,Queue,0,4,5,8.0,4,1.7895,1,0,trial
S171,53,DSA,Stack,1,5,12,8.0,0,0.745625,0,0,mixed
S171,139,DSA,Stack,1,2,3,8.0,0,2.9825,0,1,mixed
S171,202,DSA,Queue,0,3,4,8.0,3,2.236875,0,0,trial
S171,84,DSA,Stack,1,5,14,8.0,0,0.6391071428571429,0,0,conceptual
S172,244,DSA,Queue,0,2,3,8.0,2,2.9825,0,0,trial
S172,94,DSA,Stack,0,2,12,8.0,2,0.745625,0,0,mixed
S172,196,DSA,Queue,0,5,4,8.0,5,2.236875,1,0,trial
S172,253,DSA,Queue,1,1,9,8.0,0,0.9941666666666666,0,1,mixed
S172,136,DSA,Stack,0,5,7,8.0,5,1.2782142857142855,1,0,pattern
S172,59,DSA,Stack,1,1,8,8.0,0,1.1184375,0,1,mixed
S172,207,DSA,Queue,1,2,7,8.0,0,1.2782142857142855,0,1,mixed
S172,187,DSA,Queue,1,5,12,8.0,0,0.745625,0,0,conceptual
S172,215,DSA,Queue,1,1,6,8.0,0,1.49125,0,1,mixed
S172,92,DSA,Stack,1,4,9,8.0,0,0.9941666666666666,0,0,mixed
S173,112,DSA,Stack,0,2,4,8.0,2,2.236875,0,0,trial
S173,68,DSA,Stack,1,2,4,8.0,0,2.236875,0,1,mixed
S173,229,DSA,Queue,0,3,5,8.0,3,1.7895,0,0,trial
S173,279,DSA,Queue,1,2,8,8.0,0,1.1184375,0,1,mixed
S173,81,DSA,Stack,0,3,15,8.0,3,0.5965,0,0,mixed
S173,227,DSA,Queue,1,4,3,8.0,0,2.9825,0,0,mixed
S173,27,DSA,Stack,0,1,8,8.0,1,1.1184375,0,0,mixed
S173,122,DSA,Stack,0,3,4,8.0,3,2.236875,0,0,trial
S173,251,DSA,Queue,0,4,10,8.0,4,0.8947499999999999,1,0,pattern
S173,40,DSA,Stack,0,5,14,8.0,5,0.6391071428571429,1,0,pattern
S174,272,DSA,Queue,0,4,7,8.0,4,1.2782142857142855,1,0,pattern
S174,22,DSA,Stack,0,4,12,8.0,4,0.745625,1,0,pattern
S174,262,DSA,Queue,0,2,5,8.0,2,1.7895,0,0,trial
S174,246,DSA,Queue,1,5,7,8.0,0,1.2782142857142855,0,0,mixed
S174,132,DSA,Stack,1,3,12,8.0,0,0.745625,0,0,mixed
S174,21,DSA,Stack,1,3,7,8.0,0,1.2782142857142855,0,0,mixed
S174,163,DSA,Stack,0,3,15,8.0,3,0.5965,0,0,mixed
S174,258,DSA,Queue,0,3,3,8.0,3,2.9825,0,0,trial
S174,2,DSA,Stack,1,5,3,,0,2.9825,0,0,mixed
S174,116,DSA,Stack,1,5,5,8.0,0,1.7895,0,0,mixed
S175,208,DSA,Queue,1,4,8,8.0,0,1.1184375,0,0,mixed
S175,154,DSA,Stack,0,1,4,8.0,1,2.236875,0,0,mixed
S175,246,DSA,Queue,1,5,11,8.0,0,0.8134090909090909,0,0,conceptual
S175,231,DSA,Queue,1,1,13,8.0,0,0.6882692307692307,0,1,mixed
S175,58,DSA,Stack,1,2,9,8.0,0,0.9941666666666666,0,1,mixed
S175,288,DSA,Queue,1,2,7,8.0,0,1.2782142857142855,0,1,mixed
S175,191,DSA,Queue,1,2,10,8.0,0,0.8947499999999999,0,1,mixed
S175,74,DSA,Stack,0,3,5,8.0,3,1.7895,0,0,pattern
S175,119,DSA,Stack,0,4,11,8.0,4,0.8134090909090909,1,0,mixed
S175,242,DSA,Queue,0,5,15,8.0,5,0.5965,1,0,pattern
